division,order_number,customer_name,proj_num,Complexity,fiscal_year,eck_lead_wks,include,eck_month,book_month,days_to_book
BUTLER,1701290301,"CEDAR FALLS BUILDING SYSTEMS, INC.",17012903,CII/FT,2017,1.86,Yes,2017-05-01,2017-06-01,1
BUTLER,1701293601,"CEDAR FALLS BUILDING SYSTEMS, INC.",17012936,CII/FT,2017,1.86,Yes,2017-05-01,2017-06-01,12
BUTLER,1701303901,"PTL FABRICATORS, LLC",17013039,CII/FT,2017,2.57,Yes,2017-06-01,2017-06-01,1
BUTLER,1701320701,"HEIMBURGER CONSTRUCTION, INC.",17013207,CII/FT,2017,2.29,Yes,2017-06-01,2017-06-01,1
BUTLER,1701323301,"GATEWAY BUILDING SYSTEMS, INC.",17013233,CII/FT,2017,3.29,Yes,2017-06-01,2017-06-01,0
BUTLER,1701341701,"J. A. WAGNER CONSTRUCTION, INC.",17013417,CII/FT,2017,3,Yes,2017-06-01,2017-06-01,1
BUTLER,1701343701,"CAROLINA METAL BUILDINGS, INC.",17013437,CII/FT,2017,2.57,Yes,2017-06-01,2017-06-01,1
BUTLER,1701359201,"AYARS & AYARS, INCORPORATED",17013592,CII/FT,2017,2.43,Yes,2017-06-01,2017-06-01,1
BUTLER,1701378801,"MOLZAHN CONSTRUCTION, INC",17013788,CII/FT,2017,1.71,Yes,2017-06-01,2017-06-01,1
BUTLER,1701384601,"BUILDING SYSTEMS OF CATAWBA COUNTY, INC.",17013846,CII/FT,2017,2,Yes,2017-06-01,2017-07-01,47
BUTLER,1701384701,"LUFFLAND BUILDERS, INC",17013847,CII/FT,2017,2,Yes,2017-06-01,2017-06-01,1
BUTLER,1701398301,"NORTH VALLEY BUILDING SYSTEMS, INC",17013983,CII/FT,2017,3,Yes,2017-06-01,2017-06-01,7
BUTLER,1701407001,"BORGHESI BUILDING & ENGINEERING COMPANY, INC.",17014070,CII/FT,2017,2,Yes,2017-06-01,2017-07-01,38
BUTLER,1701422001,MAR BUILDING SOLUTIONS LLC,17014220,CII/FT,2017,2.14,Yes,2017-06-01,2017-06-01,1
BUTLER,1701425501,VERTEC CONTRACTORS LTD.,17014255,CII/FT,2017,2.43,Yes,2017-06-01,2017-06-01,4
BUTLER,1701425801,"ZUMBRUN CONSTRUCTION CO., INC.",17014258,CII/FT,2017,1.43,Yes,2017-06-01,2017-06-01,3
BUTLER,1701429601,"ANSTEAD CONSTRUCTION, LLC.",17014296,CII/FT,2017,3,Yes,2017-06-01,2017-07-01,34
BUTLER,1701435401,"MILLER CONSTRUCTION & EQUIPMENT, INC.",17014354,CII/FT,2017,2,Yes,2017-06-01,2017-06-01,1
BUTLER,1701453501,"JOHNSON WILSON CONSTRUCTORS, INC.",17014535,CII/FT,2017,3.14,Yes,2017-06-01,2017-07-01,5
BUTLER,1701467101,"GEORGIA COMMERCIAL CONSTRUCTION, INC.",17014671,CII/FT,2017,2.43,Yes,2017-06-01,2017-06-01,2
BUTLER,1701473101,"LUFFLAND BUILDERS, INC",17014731,CII/FT,2017,1.29,Yes,2017-06-01,2017-06-01,1
BUTLER,1701481301,"BRINER BUILDING, INC.",17014813,CII/FT,2017,2,Yes,2017-06-01,2017-06-01,0
BUTLER,1701486301,WATSON AND HUSKEY CONSTRUCTION COMPANY,17014863,CII/FT,2017,2.43,Yes,2017-06-01,2017-06-01,0
BUTLER,1701486701,"STEINBERGER CONSTRUCTION, INC.",17014867,CII/FT,2017,2.43,Yes,2017-06-01,2017-08-01,59
BUTLER,1700795001,"CAMPBELL CONSTRUCTION, INC.",17007950,High Complex (400-800),2017,8.14,Yes,2017-05-01,2017-05-01,1
BUTLER,1700913401,"DALTON BUILDERS, INC.",17009134,Complex (200-400),2017,8.86,Yes,2017-06-01,2017-06-01,1
BUTLER,1700929601,FREEMAN CORPORATION,17009296,Moderate (100-200),2017,8.57,Yes,2017-06-01,2017-06-01,1
BUTLER,1700931201,"NORMAN ECKINGER, INC.",17009312,Moderate (100-200),2017,8.71,Yes,2017-06-01,2017-06-01,2
BUTLER,1700983301,"RUSSELL P. LEFROIS BUILDER, INC.",17009833,Simple (<=100),2017,4.86,Yes,2017-05-01,2017-05-01,1
BUTLER,1701055801,"CINCINNATI COMMERCIAL CONTRACTING, LLC",17010558,Complex (200-400),2017,8.14,Yes,2017-06-01,2017-06-01,1
BUTLER,1701085101,"WITMER'S, INC.",17010851,Simple (<=100),2017,5.29,Yes,2017-06-01,2017-06-01,1
BUTLER,1701194901,"CAMPBELL CONSTRUCTION, INC.",17011949,Simple (<=100),2017,6,Yes,2017-06-01,2017-06-01,0
BUTLER,1701206701,THE MULLETT COMPANY,17012067,Complex (200-400),2017,7.14,Yes,2017-06-01,2017-06-01,1
BUTLER,1701216301,FREEMAN CORPORATION,17012163,Moderate (100-200),2017,5.71,Yes,2017-06-01,2017-06-01,1
BUTLER,1602287301,"A.O. CONSTRUCTION COMPANY, INC.",16022873,Simple (<=100),2017,31.29,No,2017-05-01,2017-05-01,13
BUTLER,1700229501,"RAINWATER CONSTRUCTION CO., INC.",17002295,Complex (200-400),2017,16.14,Yes,2017-05-01,2017-05-01,1
BUTLER,1700740801,"SUNBELT BUILDERS, INC.",17007408,High Complex (400-800),2017,8.71,Yes,2017-05-01,2017-05-01,2
BUTLER,1700989701,"MARSH/BELL CONSTRUCTION CO., INC.",17009897,Moderate (100-200),2017,5.29,Yes,2017-05-01,2017-05-01,0
BUTLER,1701254501,"CELY CONSTRUCTION COMPANY, INC.",17012545,Moderate (100-200),2017,5.43,Yes,2017-06-01,2017-06-01,1
VP,1602021201,"MILLER CONSTRUCTION MANAGEMENT, INC.",16020212,Moderate (100-200),2017,23.14,No,2017-02-01,2017-12-01,309
VP,1700299501,FRED J PIETTE COMPANY INC.,17002995,Moderate (100-200),2017,11.71,Yes,2017-04-01,2017-05-01,43
VP,1700299601,FRED J PIETTE COMPANY INC.,17002996,Moderate (100-200),2017,11.86,Yes,2017-04-01,2017-06-01,57
VP,1700854001,W. J. LEONARD CONSTRUCTION LLC,17008540,Moderate (100-200),2017,12,Yes,2017-06-01,2017-08-01,42
VP,1700857001,W. J. LEONARD CONSTRUCTION LLC,17008570,Moderate (100-200),2017,8.29,Yes,2017-05-01,2017-05-01,4
VP,1700861501,GTC CONSTRUCTION MANAGEMENT CO.,17008615,Simple (<=100),2017,11.86,Yes,2017-06-01,2017-06-01,1
VP,1700883701,W. J. LEONARD CONSTRUCTION LLC,17008837,Simple (<=100),2017,9.71,Yes,2017-06-01,2017-06-01,8
VP,1701073801,LOCK STEEL BUILDING CO.,17010738,Simple (<=100),2017,6.14,Yes,2017-06-01,2017-07-01,42
VP,1701164201,"DAY CONSTRUCTION, LLC",17011642,Moderate (100-200),2017,8.14,Yes,2017-06-01,2017-08-01,33
VP,1701234101,"CREATIVE STRUCTURES SERVICES, INC.",17012341,Moderate (100-200),2017,5.14,Yes,2017-06-01,2017-08-01,62
VP,1701363601,LOCK STEEL BUILDING CO.,17013636,Simple (<=100),2017,3.71,Yes,2017-06-01,2017-06-01,0
VP,1700848001,"LOVE'S TRAVEL STOPS & COUNTRY STORES, INC.",17008480,Moderate (100-200),2017,6.14,Yes,2017-05-01,2017-05-01,1
VP,1701066501,"LOVE'S TRAVEL STOPS & COUNTRY STORES, INC.",17010665,Moderate (100-200),2017,6.43,Yes,2017-06-01,2017-06-01,1
VP,1701172501,"LOVE'S TRAVEL STOPS & COUNTRY STORES, INC.",17011725,Moderate (100-200),2017,6.57,Yes,2017-06-01,2017-06-01,2
VP,1701279901,"LOVE'S TRAVEL STOPS & COUNTRY STORES, INC.",17012799,Moderate (100-200),2017,5.86,Yes,2017-06-01,2017-06-01,2
BUTLER,1602450101,"WUNDERLICH BUILDERS, INC.",16024501,Simple (<=100),2017,11.86,Yes,2017-01-01,2017-02-01,20
BUTLER,1602859101,"BLACK HILLS ENTERPRISES, INC.",16028591,Simple (<=100),2017,9,Yes,2017-02-01,2017-05-01,97
BUTLER,1700320801,"RICHARDSON & RICHARDSON, INC.",17003208,High Complex (400-800),2017,17.14,Yes,2017-05-01,2017-06-01,1
BUTLER,1701133701,COMMERCIAL INDUSTRIAL BUILDERS,17011337,Complex (200-400),2017,5.43,Yes,2017-06-01,2017-06-01,1
BUTLER,1700806701,"FORCE CONSTRUCTION COMPANY, INC.",17008067,Complex (200-400),2017,9,Yes,2017-05-01,2017-05-01,1
BUTLER,1701061501,"STEINBERGER CONSTRUCTION, INC.",17010615,Simple (<=100),2017,5.71,Yes,2017-05-01,2017-06-01,1
BUTLER,1701200701,JONES BUILDERS,17012007,Simple (<=100),2017,4,Yes,2017-06-01,2017-06-01,1
BUTLER,1701215801,"BRINER BUILDING, INC.",17012158,Simple (<=100),2017,4.43,Yes,2017-06-01,2017-06-01,3
BUTLER,1701221101,THE PANGERE CORPORATION,17012211,Simple (<=100),2017,4.71,Yes,2017-06-01,2017-06-01,1
BUTLER,1701359301,"BRINER BUILDING, INC.",17013593,Simple (<=100),2017,3,Yes,2017-06-01,2017-06-01,3
BUTLER,1400606901,"SPAN CONSTRUCTION & ENGINEERING, INC.",14006069,Very High Complex (>800),2017,166.43,No,2017-06-01,2017-06-01,0
BUTLER,1602705801,"SPAN CONSTRUCTION & ENGINEERING, INC.",16027058,Very High Complex (>800),2017,23.86,Yes,2017-05-01,2017-05-01,6
BUTLER,1700312401,"SPAN CONSTRUCTION & ENGINEERING, INC.",17003124,High Complex (400-800),2017,6.86,Yes,2017-03-01,2017-03-01,1
VP,1700785301,"LOVE'S TRAVEL STOPS & COUNTRY STORES, INC.",17007853,Moderate (100-200),2017,6.14,Yes,2017-05-01,2017-05-01,1
VP,1701324001,DJ  CONSTRUCTION CO. INC.,17013240,Simple (<=100),2017,2.86,Yes,2017-06-01,2017-06-01,1
BUTLER,1602906901,"C.W.B. CONTRACTORS, INC.",16029069,High Complex (400-800),2017,22.29,Yes,2017-05-01,2017-05-01,0
BUTLER,1700202801,"CLEAR SPAN STRUCTURES, LLC",17002028,Simple (<=100),2017,22,No,2017-06-01,2017-06-01,0
BUTLER,1700574401,J. E. HORST BUILDER,17005744,Simple (<=100),2017,5.57,Yes,2017-04-01,2017-05-01,54
BUTLER,1701114001,GENARD ASSOCIATES LIMITED LLC,17011140,Moderate (100-200),2017,7.71,Yes,2017-06-01,2017-06-01,0
BUTLER,1701227001,"MHW CONSTRUCTION, LLC",17012270,Simple (<=100),2017,5.14,Yes,2017-06-01,2017-07-01,32
VP,1602831501,"BCM CONSTRUCTION COMPANY, INC.",16028315,Moderate (100-200),2017,19.57,No,2017-06-01,2017-06-01,4
VP,1602844101,AMERICAN PIPING & BOILER COMPANY,16028441,Simple (<=100),2017,18.86,No,2017-05-01,2017-05-01,0
VP,1602844201,AMERICAN PIPING & BOILER COMPANY,16028442,Simple (<=100),2017,18.29,No,2017-05-01,2017-05-01,4
VP,1602888301,"BCM CONSTRUCTION COMPANY, INC.",16028883,Simple (<=100),2017,18.14,No,2017-06-01,2017-06-01,4
VP,1700432901,"BCM CONSTRUCTION COMPANY, INC.",17004329,Simple (<=100),2017,8.57,Yes,2017-05-01,2017-06-01,9
VP,1700433201,KERNEN CONSTRUCTION,17004332,Complex (200-400),2017,18.29,No,2017-06-01,2017-06-01,6
VP,1700743601,"AFFORDABLE CONCEPTS, INC.",17007436,Simple (<=100),2017,8.29,Yes,2017-05-01,2017-06-01,13
VP,1700804301,"BCM CONSTRUCTION COMPANY, INC.",17008043,Simple (<=100),2017,5.86,Yes,2017-05-01,2017-06-01,3
VP,1700964301,"BCM CONSTRUCTION COMPANY, INC.",17009643,Moderate (100-200),2017,8.29,Yes,2017-06-01,2017-06-01,7
VP,1701071401,"LMBI, INC.",17010714,Simple (<=100),2017,6.43,Yes,2017-06-01,2017-06-01,4
VP,1701061001,ABUCK INC.,17010610,Simple (<=100),2017,6.43,Yes,2017-06-01,2017-06-01,1
VP,1701103401,"C. A. BROWN CONSTRUCTION CO., INC.",17011034,Moderate (100-200),2017,8,Yes,2017-06-01,2017-06-01,0
VP,1600727301,LGM CONSTRUCTION,16007273,Simple (<=100),2017,23.43,No,2016-09-01,2016-09-01,2
VP,1601646301,"PHI CONSTRUCTION, INC.",16016463,Complex (200-400),2017,21,No,2016-12-01,2016-12-01,0
VP,1602512301,"ROLAND CONSTRUCTION, INC.",16025123,Simple (<=100),2017,13.86,Yes,2017-02-01,2017-06-01,138
VP,1602859901,LGM CONSTRUCTION,16028599,Moderate (100-200),2017,24.86,No,2017-06-01,2017-07-01,7
VP,1700278701,LGM CONSTRUCTION,17002787,Simple (<=100),2017,9.14,Yes,2017-06-01,2017-06-01,3
VP,1700383001,LGM CONSTRUCTION,17003830,Moderate (100-200),2017,19.57,No,2017-06-01,2017-06-01,1
VP,1700910801,WARNER CONSTRUCTION,17009108,Simple (<=100),2017,8.29,Yes,2017-06-01,2017-06-01,5
VP,1700969701,AMERICAN INCORPORATED,17009697,Simple (<=100),2017,3.57,Yes,2017-05-01,2017-05-01,3
VP,1602896301,SCOTT STEEL ERECTORS INC,16028963,Complex (200-400),2017,23,No,2017-06-01,2017-06-01,1
VP,1700426401,2022910 ONTARIO LTD,17004264,Simple (<=100),2017,7.43,Yes,2017-06-01,2017-06-01,1
VP,1700899101,GRAHAM CONSTRUCTION & ENGINEERING LP,17008991,High Complex (400-800),2017,8,Yes,2017-05-01,2017-06-01,1
VP,1700900001,SCHIEDEL CONSTRUCTION INC,17009000,Simple (<=100),2017,5,Yes,2017-05-01,2017-05-01,17
VP,1700987401,NORSTEEL BUILDINGS SALES CORP,17009874,Complex (200-400),2017,9.14,Yes,2017-06-01,2017-06-01,1
VP,1701016301,N D L CONSTRUCTION LTD,17010163,Moderate (100-200),2017,5.43,Yes,2017-06-01,2017-06-01,3
VP,1700669901,"SCHWISOW CONSTRUCTION, INC.",17006699,Moderate (100-200),2017,10.86,Yes,2017-06-01,2017-06-01,1
VP,1700914901,EMPIRE BUILDING CONSTRUCTION,17009149,Simple (<=100),2017,3.86,Yes,2017-05-01,2017-06-01,17
VP,1700968001,"CENTRAL IOWA BLDG. SYSTEMS, INC.",17009680,Simple (<=100),2017,5,Yes,2017-05-01,2017-05-01,1
VP,1701003301,JAMES STEEL ERECTION,17010033,Simple (<=100),2017,4.86,Yes,2017-05-01,2017-05-01,0
VP,1701010401,L & L BUILDERS COMPANY,17010104,Simple (<=100),2017,6.71,Yes,2017-06-01,2017-06-01,2
VP,1701016001,JAMES STEEL ERECTION,17010160,High Complex (400-800),2017,8.57,Yes,2017-06-01,2017-06-01,2
VP,1701090201,EMPIRE BUILDING CONSTRUCTION,17010902,Simple (<=100),2017,6.14,Yes,2017-06-01,2017-06-01,4
VP,1701119101,PETERSON CONSTRUCTION,17011191,Simple (<=100),2017,9,Yes,2017-06-01,2017-07-01,10
BUTLER,1600763201,PIERCE HARDY LIMITED PARTNERSHIP,16007632,Simple (<=100),2017,32.71,No,2016-11-01,2016-12-01,23
BUTLER,1701062501,PILOT TRAVEL CENTERS LLC,17010625,Simple (<=100),2017,3.14,Yes,2017-06-01,2017-06-01,1
BUTLER,1700828001,URBAN CONSTRUCTION COMPANY,17008280,Simple (<=100),2017,9.86,Yes,2017-06-01,2017-06-01,1
BUTLER,1700993701,NORTHWEST BUILDERS INC,17009937,Complex (200-400),2017,9,Yes,2017-06-01,2017-06-01,0
BUTLER,1700996701,"GOSEWISCH CONSTRUCTION, INC.",17009967,Complex (200-400),2017,8,Yes,2017-06-01,2017-06-01,0
BUTLER,1701092501,SYSTEMS WEST INC.,17010925,Simple (<=100),2017,4.29,Yes,2017-05-01,2017-05-01,4
BUTLER,1701222301,NORTHWEST BUILDERS INC,17012223,Simple (<=100),2017,4.14,Yes,2017-06-01,2017-06-01,1
BUTLER,1701224401,URBAN CONSTRUCTION COMPANY,17012244,Simple (<=100),2017,3.14,Yes,2017-06-01,2017-06-01,1
BUTLER,1701317301,J.E. DUNN CONSTRUCTION COMPANY,17013173,Simple (<=100),2017,4.29,Yes,2017-06-01,2017-06-01,1
BUTLER,1701327601,"CEDAR FALLS BUILDING SYSTEMS, INC.",17013276,Moderate (100-200),2017,3.14,Yes,2017-06-01,2017-06-01,1
BUTLER,1701331301,"BJ BAAS BUILDERS, INC.",17013313,Simple (<=100),2017,5.29,Yes,2017-06-01,2017-06-01,0
VP,1601874901,"VICTORY DESIGN, INC.",16018749,Moderate (100-200),2017,36.57,No,2017-05-01,2017-05-01,1
VP,1602671901,"PENCE CONSTRUCTION, INC.",16026719,High Complex (400-800),2017,30.86,No,2017-06-01,2017-06-01,0
VP,1602937301,CONSTRUCTION TECHNOLOGY SPECIALISTS INC.,16029373,High Complex (400-800),2017,20,Yes,2017-06-01,2017-06-01,0
VP,1700621901,"ALASKA DREAMS, INC.",17006219,High Complex (400-800),2017,12,Yes,2017-06-01,2017-06-01,0
VP,1700995701,"CLENDENIN BROS., INC.",17009957,Simple (<=100),2017,7.14,Yes,2017-06-01,2017-06-01,1
VP,1701048101,R-N-R WELDING,17010481,Simple (<=100),2017,8.14,Yes,2017-06-01,2017-06-01,1
VP,1701053901,"PENCE CONSTRUCTION, INC.",17010539,Moderate (100-200),2017,9,Yes,2017-06-01,2017-06-01,1
VP,1701108301,"CLENDENIN BROS., INC.",17011083,Simple (<=100),2017,8.14,Yes,2017-06-01,2017-06-01,3
VP,1701171001,INLAND VALLEY CONTRACTING,17011710,Moderate (100-200),2017,7.57,Yes,2017-06-01,2017-06-01,4
VP,1602566801,DICK ANDERSON CONSTRUCTION,16025668,Complex (200-400),2017,28,No,2017-06-01,2017-06-01,2
VP,1700257101,"RECORD STEEL AND CONSTR., INC.",17002571,Moderate (100-200),2017,15,Yes,2017-06-01,2017-06-01,1
VP,1700257301,"RECORD STEEL AND CONSTR., INC.",17002573,Simple (<=100),2017,12.43,Yes,2017-05-01,2017-06-01,19
VP,1700280101,"G G RICHARDSON, INC.",17002801,Complex (200-400),2017,17.71,No,2017-05-01,2017-06-01,8
VP,1700810201,O'BRIEN CONSTRUCTION COMPANY,17008102,High Complex (400-800),2017,8.86,Yes,2017-05-01,2017-05-01,1
VP,1700867601,O'BRIEN CONSTRUCTION COMPANY,17008676,Complex (200-400),2017,10.86,Yes,2017-06-01,2017-08-01,55
BUTLER,1501495101,HAYES CONSTRUCTION COMPANY,15014951,Simple (<=100),2017,90.43,No,2017-05-01,2017-05-01,0
BUTLER,1602888501,"COLEMAN-ADAMS CONSTRUCTION, INC.",16028885,Moderate (100-200),2017,26,No,2017-06-01,2017-06-01,1
BUTLER,1700141101,THE SHERIDAN CORPORATION,17001411,High Complex (400-800),2017,23.14,No,2017-06-01,2017-06-01,3
BUTLER,1700608401,"CENTURY CONSTRUCTION COMPANY, INC.",17006084,Simple (<=100),2017,13.14,Yes,2017-06-01,2017-06-01,0
BUTLER,1700777601,"AVIS CONSTRUCTION COMPANY, INC.",17007776,High Complex (400-800),2017,12,Yes,2017-06-01,2017-06-01,0
BUTLER,1700802701,"COLEMAN-ADAMS CONSTRUCTION, INC.",17008027,Moderate (100-200),2017,8.14,Yes,2017-05-01,2017-05-01,1
BUTLER,1700951801,"CENTURY CONSTRUCTION COMPANY, INC.",17009518,Moderate (100-200),2017,8.29,Yes,2017-06-01,2017-06-01,1
BUTLER,1700977801,"MERICLE CONSTRUCTION, INC.",17009778,Complex (200-400),2017,8.43,Yes,2017-06-01,2017-06-01,3
BUTLER,1700987801,S.E. TROGDON & SONS,17009878,Moderate (100-200),2017,8,Yes,2017-06-01,2017-06-01,1
VP,1602445401,RIEDEL-WILKS BLDG STRUCTURES INC.,16024454,Complex (200-400),2017,32.43,No,2017-06-01,2017-06-01,2
VP,1602451201,RIEDEL-WILKS BLDG STRUCTURES INC.,16024512,Complex (200-400),2017,29.43,No,2017-05-01,2017-05-01,0
VP,1602716501,VP - EASTERN CASH/DIRECT SALES,16027165,Complex (200-400),2017,22.86,No,2017-06-01,2017-06-01,0
VP,1700343001,RIEDEL-WILKS BLDG STRUCTURES INC.,17003430,Simple (<=100),2017,5.57,Yes,2017-03-01,2017-03-01,13
VP,1700792001,"W. A. STRATTON CONST. CO., INC.",17007920,Simple (<=100),2017,10.43,Yes,2017-06-01,2017-06-01,1
VP,1700843301,RIEDEL-WILKS BLDG STRUCTURES INC.,17008433,Moderate (100-200),2017,12,Yes,2017-06-01,2017-07-01,14
VP,1700903601,MATHERS CONSTRUCTION CO.,17009036,Moderate (100-200),2017,7,Yes,2017-05-01,2017-05-01,4
VP,1701200801,RIEDEL-WILKS BLDG STRUCTURES INC.,17012008,Simple (<=100),2017,3.29,Yes,2017-06-01,2017-06-01,0
VP,1700815501,"UNITED STRUCTURES, INC.",17008155,Complex (200-400),2017,7.86,Yes,2017-05-01,2017-05-01,1
VP,1700879401,"1848 CONSTRUCTION, INC.",17008794,Simple (<=100),2017,11.86,Yes,2017-06-01,2017-07-01,21
VP,1700909601,"1848 CONSTRUCTION, INC.",17009096,Simple (<=100),2017,4.14,Yes,2017-05-01,2017-05-01,1
VP,1700910301,"1848 CONSTRUCTION, INC.",17009103,Moderate (100-200),2017,5.14,Yes,2017-05-01,2017-05-01,1
VP,1700968701,"BAYLAND BUILDINGS, INC.",17009687,Moderate (100-200),2017,8,Yes,2017-06-01,2017-06-01,2
VP,1701008201,C.R. MEYER AND SONS COMPANY,17010082,Moderate (100-200),2017,3.43,Yes,2017-06-01,2017-06-01,1
VP,1701045301,STONE MILL NORTH CONSTRUCTION LLC,17010453,Simple (<=100),2017,5.71,Yes,2017-05-01,2017-06-01,1
VP,1701055001,"PIGGUSH SIMONEAU, INC.",17010550,Complex (200-400),2017,7,Yes,2017-06-01,2017-06-01,1
VP,1701060701,EPIC CONSTRUCTION,17010607,Moderate (100-200),2017,6.29,Yes,2017-06-01,2017-06-01,1
VP,1701256101,EPIC CONSTRUCTION,17012561,Simple (<=100),2017,4.14,Yes,2017-06-01,2017-06-01,0
VP,1602708901,"PATCO CONSTRUCTION, INC.",16027089,Complex (200-400),2017,16.57,Yes,2017-03-01,2017-06-01,69
VP,1701044401,"PATCO CONSTRUCTION, INC.",17010444,Simple (<=100),2017,6.71,Yes,2017-06-01,2017-06-01,0
VP,1701067101,CENTRAL CONSTRUCTION INDUSTRIES,17010671,Simple (<=100),2017,4,Yes,2017-05-01,2017-05-01,1
VP,1701104601,"PAT MUNGER CONSTRUCTION CO., INC.",17011046,Simple (<=100),2017,3.86,Yes,2017-05-01,2017-05-01,1
VP,1701175901,"PATCO CONSTRUCTION, INC.",17011759,Simple (<=100),2017,2.57,Yes,2017-05-01,2017-05-01,5
VP,1701206101,"PAT MUNGER CONSTRUCTION CO., INC.",17012061,Moderate (100-200),2017,6.29,Yes,2017-06-01,2017-06-01,0
VP,1701267001,"ORLANDO ANNULLI AND SONS, INC.",17012670,Simple (<=100),2017,3.14,Yes,2017-06-01,2017-07-01,23
VP,1701317001,"PATCO CONSTRUCTION, INC.",17013170,Simple (<=100),2017,4.43,Yes,2017-06-01,2017-07-01,21
BUTLER,1901914001,"BUILDING SYSTEMS, INC.",19019140,Moderate (100-200),2017,-141.14,No,2016-12-01,NA,NA
BUTLER,1700655501,"SYSTEMS WEST, LLC",17006555,Complex (200-400),2017,10.43,Yes,2017-05-01,2017-05-01,0
BUTLER,1700836301,"G2 COMMERCIAL CONSTRUCTION, INC.",17008363,Complex (200-400),2017,11.29,Yes,2017-06-01,2017-06-01,5
VP,1700227601,VANSTON-O'BRIEN C/O WOLVERINE STEEL ERECTORS,17002276,Complex (200-400),2017,17.57,Yes,2017-05-01,2017-05-01,2
VP,1700388901,VANSTON-O'BRIEN C/O WOLVERINE STEEL ERECTORS,17003889,Moderate (100-200),2017,15.71,Yes,2017-05-01,2017-05-01,0
VP,1700879301,BRIVAR CONSTRUCTION COMPANY,17008793,Complex (200-400),2017,10,Yes,2017-06-01,2017-06-01,0
VP,1700890301,"REB CONSTRUCTION SERVICES, INC.",17008903,Simple (<=100),2017,4.57,Yes,2017-05-01,2017-06-01,29
VP,1700906501,VANSTON-O'BRIEN C/O WOLVERINE STEEL ERECTORS,17009065,Simple (<=100),2017,9.86,Yes,2017-06-01,2017-08-01,57
VP,1701224601,"REB CONSTRUCTION SERVICES, INC.",17012246,Simple (<=100),2017,6.29,Yes,2017-06-01,2017-07-01,19
BUTLER,1700769801,MELEWKA HOMES LTD,17007698,Simple (<=100),2017,10,Yes,2017-05-01,2017-05-01,2
BUTLER,1700834701,SCOTT BUILDERS INC.,17008347,Complex (200-400),2017,12.43,Yes,2017-06-01,2017-06-01,0
BUTLER,1700888001,MELEWKA HOMES LTD,17008880,Simple (<=100),2017,6.43,Yes,2017-05-01,2017-05-01,1
BUTLER,1701101401,GRASSMERE CONSTRUCTION LTD.,17011014,Simple (<=100),2017,7.29,Yes,2017-06-01,2017-06-01,3
BUTLER,1701175201,DURA CONSTRUCTION LTD.,17011752,Simple (<=100),2017,6.57,Yes,2017-06-01,2017-06-01,1
BUTLER,1601551301,"LONG CONSTRUCTION MANAGEMENT, LLC",16015513,Complex (200-400),2017,10.86,Yes,2016-09-01,2018-04-01,586
BUTLER,1602765401,"M PAUL GENERAL CONTRACTORS, LLC",16027654,Very High Complex (>800),2017,26,Yes,2017-06-01,2017-06-01,0
BUTLER,1700170701,"DESIGN SYSTEMS BUILDERS, INC.",17001707,Complex (200-400),2017,19,No,2017-05-01,2017-05-01,1
BUTLER,1700852401,W.G. YATES & SONS CONSTRUCTION COMPANY,17008524,High Complex (400-800),2017,13,Yes,2017-06-01,2017-06-01,0
BUTLER,1700916501,"JENKINS-ESSEX CONSTRUCTION, INC.",17009165,Moderate (100-200),2017,6.71,Yes,2017-05-01,2017-05-01,1
BUTLER,1700987701,"DALJCON, L.L.C.",17009877,Simple (<=100),2017,8.29,Yes,2017-06-01,2017-06-01,3
BUTLER,1701268301,"WAYCON CONSTRUCTION, INC.",17012683,Simple (<=100),2017,4.29,Yes,2017-06-01,2017-06-01,0
VP,1701217501,MBG BUILDINGS INC,17012175,Simple (<=100),2017,6.29,Yes,2017-06-01,2017-06-01,7
BUTLER,1701147401,PILOT TRAVEL CENTERS LLC,17011474,Simple (<=100),2017,2.57,Yes,2017-05-01,2017-06-01,6
BUTLER,1701221301,PILOT TRAVEL CENTERS LLC,17012213,Simple (<=100),2017,4.14,Yes,2017-06-01,2017-06-01,1
BUTLER,1602651001,BBS CONSTRUCTION(ONTARIO) LTD.,16026510,Moderate (100-200),2017,26.14,No,2017-05-01,2017-05-01,0
BUTLER,1700728901,2099042 ONTARIO LIMITED,17007289,Moderate (100-200),2017,9.86,Yes,2017-05-01,2017-05-01,1
BUTLER,1700729101,2099042 ONTARIO LIMITED,17007291,Moderate (100-200),2017,10,Yes,2017-05-01,2017-05-01,1
BUTLER,1701015801,PER HOL CONSTRUCTION LTD.,17010158,Moderate (100-200),2017,6.43,Yes,2017-06-01,2017-06-01,0
BUTLER,1701118301,RIKJAK PROJECTS,17011183,Simple (<=100),2017,7.86,Yes,2017-06-01,2017-06-01,1
BUTLER,1701194601,QUICK ZIP STEEL BUILDINGS,17011946,Simple (<=100),2017,5.14,Yes,2017-06-01,2017-06-01,0
BUTLER,1701229601,FITZ'S CONSTRUCTION LTD.,17012296,Simple (<=100),2017,5.86,Yes,2017-06-01,2017-06-01,0
BUTLER,1700252801,DESCOR INC.,17002528,Complex (200-400),2017,21,No,2017-06-01,2017-06-01,1
BUTLER,1700565601,"QUALITY ERECTORS & CONSTRUCTION CO., INC",17005656,Moderate (100-200),2017,14.57,Yes,2017-06-01,2017-06-01,3
BUTLER,1700705801,"SSB CONTRACTING, INC",17007058,Simple (<=100),2017,9.29,Yes,2017-05-01,2017-05-01,0
